user_id,spotify_name,artist_name
5041,cross-channel music,cross-channel music
5048,rian cult,rian cult
5056,baptiste caffrey,baptiste caffrey
5057,kiing,kiing
5065,sir kingfish,sir kingfish
5071,the black russian's,the black russian's
5077,ariadne mila,ariadne mila
5081,desta french,desta french
5090,solomovitch,solomovitch
5099,mallaigh ashton,mallaigh ashton
5101,bruno watts,bruno watts
5105,hux flux,hux flux
5111,ulysse marshall,ulysse marshall
5112,tanya george,tanya george
5113,keros-n,keros-n
5116,oniish miili,oniish miili
5120,freedom candlemaker,freedom candlemaker
5130,joey collins,joey collins
5132,solar vibes,solar vibes
5133,noar,noar
5134,yasmin marie,yasmin marie
5135,itgo,itgo
5137,forsan,forsan
5138,random house project,random house project
5140,domenico masiello,domenico masiello
5141,lucie lynch,lucie lynch
5146,krio,krio
5147,na3na3,na3na3
5153,karabine,karabine
5154,tre nash,tre nash
5156,david lempell,david lempell
5163,nedelko,nedelko
5165,rosex leroyd,rosex leroyd
5169,cat calabrese,cat calabrese
5175,calvin dixon,calvin dixon
5185,blind season,blind season
5187,ex marte,ex marte
5188,rydz,rydz
5193,mccool,mccool
5199,marta urzaiz,marta urzaiz
5205,manon m,manon m
5208,krön,krön
5214,lekbi,lekbi
5216,grace joyner,grace joyner
5231,tounsy,tounsy
5232,mick losavio,mick losavio
5234,nivek,nivek
5237,darrell kelley,darrell kelley
5241,fernando malt,fernando malt
5249,tev mula,tev mula
5253,sunnight,sunnight
5254,carl lord,carl lord
5259,heroe,heroe
5264,woxow,woxow
5267,imposs,imposs
5268,weak tyrant,weak tyrant
5269,jstyx,jstyx
5270,moon walker,moon walker
5272,guto ginjo,guto ginjo
5274,j guy,j guy
5276,tita nzebi,tita nzebi
5283,rhys morgan,rhys morgan
5286,jeune austin,jeune austin
5290,andy jon,andy jon
5291,duo imbesi zangarà,duo imbesi zangarà
5293,k2g,k2g
5295,o'sisters,o'sisters
5297,lil amx,lil amx
5299,victor,victor
5303,lenny cardoso,lenny cardoso
5304,zum raggidy,zum raggidy
5305,hiro,hiro
5306,al maari,al maari
5308,bizarre therapy,bizarre therapy
5313,neon fields,neon fields
5315,khiks,khiks
5322,nico,nico
5323,dyd,dyd
5326,china bamboo,china bamboo
5327,wishann asma,wishann asma
5328,ardiago,ardiago
5335,pj@mellor,pj@mellor
5336,death by bunny,death by bunny
5338,oh! tiger mountain,oh! tiger mountain
5339,robbie o beirne,robbie o beirne
5340,erlan,erlan
5345,silvia cignoli,silvia cignoli
5347,alex brut,alex brut
5348,dim the light,dim the light
5349,st. lundi,st. lundi
5350,igawd,igawd
5351,digstrumentals,digstrumentals
5353,x-ice,x-ice
5356,lexx sgm,lexx sgm
5361,turquoise,turquoise
5365,ken verheecke,ken verheecke
5366,evita,evita
5371,dario marro,dario marro
5372,adélaide,adélaide
5373,chiara galvani,chiara galvani
5374,dalîlah,dalîlah
5377,adam carpels,adam carpels
5380,cuban rain,cuban rain
5382,lil sway v,lil sway v
5383,syko mgt,syko mgt
5391,isy,isy
5395,sallys medeiros,sallys medeiros
5405,cesana,cesana
5411,gabriel wittner,gabriel wittner
5412,weenee x gasp,weenee x gasp
5425,edmndbeats,edmndbeats
5426,thibault eskalt,thibault eskalt
5432,gaby k,gaby k
5444,charles v. rox vaccaro,charles v. rox vaccaro
5445,the vibes lobbyists,the vibes lobbyists
5451,jaffna,jaffna
5455,cavalecavale,cavalecavale
5456,omnikrom,omnikrom
5459,jonas.f.k,jonas.f.k
5466,tambour battant,tambour battant
5468,jewel usain,jewel usain
5469,el maverick,el maverick
5472,stache,stache
5478,mathilde duval-laplante,mathilde duval-laplante
5481,stubborn trees,stubborn trees
5484,central,central
5486,k-nu,k-nu
5491,recden,recden
5495,saux,saux
5496,jordz,jordz
5499,alan junior,alan junior
5505,pazuriis,pazuriis
5507,chair warriors,chair warriors
5512,internaleye,internaleye
5518,super french,super french
5530,safi,safi
5542,bryce green,bryce green
5547,danko,danko
5551,gisèle pape,gisèle pape
5553,mikoskyl,mikoskyl
5555,tessa maynard,tessa maynard
5562,tanaë,tanaë
5564,andrea carri,andrea carri
5565,silence radio,silence radio
5570,near death experience (ndx),near death experience (ndx)
5571,james hersey,james hersey
5573,croma sintetica,croma sintetica
5575,belonging,belonging
5584,les briskards,les briskards
5586,trickpa,trickpa
5588,sailing before the wind,sailing before the wind
5590,menech',menech'
5593,to the helpless,to the helpless
5595,fakti,fakti
5596,jann halexander,jann halexander
5598,kødy 22,kødy 22
5599,christoph kardek,christoph kardek
5600,gabriel moraez,gabriel moraez
5605,lost in jericho,lost in jericho
5608,lucasv,lucasv
5609,ambient saxophones,ambient saxophones
5611,women of the night,women of the night
5615,nolton lake,nolton lake
5619,kingdmusic,kingdmusic
5621,thedjdbo,thedjdbo
5626,slowhaze,slowhaze
5627,travie austin,travie austin
5637,thenorth324,thenorth324
5640,john linhart,john linhart
5650,love and the weather,love and the weather
5651,kimima,kimima
5652,kuhisi,kuhisi
5656,makja,makja
5662,giovanni celestre,giovanni celestre
5667,f o l l o w t h e r i v e r,f o l l o w t h e r i v e r
5669,dima,dima
5669,dima,dima
5676,golda,golda
5684,unntak,unntak
5688,t.o.m,t.o.m
5694,ivan maverick,ivan maverick
5695,patrik antonsen,patrik antonsen
5696,khaled alzeera,khaled alzeera
5697,oracle sisters,oracle sisters
5702,ryiuk,ryiuk
5705,young gravity,young gravity
5718,elgia,elgia
5719,benjamin thiebault trio,benjamin thiebault trio
5720,mhud,mhud
5724,wh?land,wh?land
5726,roberto lessa,roberto lessa
5727,note d'identita',note d'identita'
5735,gianni mae,gianni mae
5737,bloom bat,bloom bat
5741,énaé,énaé
5757,mokroïé,mokroïé
5758,jonisa,jonisa
5761,paris in may,paris in may
5762,fantastic mister zguy,fantastic mister zguy
5765,carter hulsey,carter hulsey
5771,rock the lab,rock the lab
5774,blitz union,blitz union
5775,elcoz,elcoz
5776,baghoul,baghoul
5779,faiblesse parfaite,faiblesse parfaite
5780,enoki,enoki
5783,some swords,some swords
5788,818 suki,818 suki
5790,bruno pérez,bruno pérez
5803,jose knight (uk),jose knight (uk)
5804,emika,emika
5814,modwheel,modwheel
5815,nahia,nahia
5818,jambu,jambu
5823,versari james,versari james
5832,lola mael,lola mael
5835,fakless,fakless
5842,rubayne,rubayne
5846,luca bonifaccio,luca bonifaccio
5847,clara john,clara john
5849,artificial disco,artificial disco
5859,pedro dupuy,pedro dupuy
5872,tenuta mocajé,tenuta mocajé
5876,goss,goss
5880,1st klase,1st klase
5885,amour propre,amour propre
5886,rimebo,rimebo
5890,prattseul,prattseul
5897,echolily,echolily
5901,bandeliers,bandeliers
5903,the walking backwards,the walking backwards
5910,sadik,sadik
5913,mozambo,mozambo
5915,bernard adamus,bernard adamus
5917,flypistol,flypistol
5924,the civil union,the civil union
5925,miss lead,miss lead
5928,ander tavys,ander tavys
5942,ilienses,ilienses
5951,soheill,soheill
5952,maria linn,maria linn
5954,teedream,teedream
5955,emperor,emperor
5956,mojii,mojii
5958,melday,melday
5961,waagal,waagal
5962,don camille,don camille
5964,summer rain,summer rain
5966,jørg,jørg
5968,ynw stretch,ynw stretch
5971,andré bertoldi,andré bertoldi
5975,varsity dropout,varsity dropout
5983,asnda,asnda
5986,jack and the weatherman,jack and the weatherman
5991,evelyne brochu,evelyne brochu
5997,yungplugchulo,yungplugchulo
6002,the oversleep,the oversleep
6005,rag doll,rag doll
6007,gabriel marini,gabriel marini
6008,sam kaiser,sam kaiser
6009,alfino,alfino
6010,icare vertigo,icare vertigo
6011,coronedi,coronedi
6013,kamu,kamu
6014,calcetto,calcetto
6015,marco ema,marco ema
6017,amaranto,amaranto
6018,hdx,hdx
6019,jean-christophe lessard,jean-christophe lessard
6023,joina,joina
6028,overcrest,overcrest
6036,romantic thriller,romantic thriller
6037,-ii-,-ii-
6041,matteo,matteo
6046,eustache mcqueer,eustache mcqueer
6051,ralph beaubrun,ralph beaubrun
6060,andrea flego,andrea flego
6061,jonjo,jonjo
6062,lucky doug fergus,lucky doug fergus
6064,mun,mun
6067,waste,waste
6072,mitomano,mitomano
6076,lowly light,lowly light
6087,kin & company,kin & company
6088,khalifxrnia,khalifxrnia
6091,boston switch,boston switch
6092,goldenair,goldenair
6095,odrakir,odrakir
6098,monyo project,monyo project
6099,cavalini,cavalini
6101,ero,ero
6104,gig,gig
6107,martin alix,martin alix
6109,gurudine,gurudine
6113,giancarlo sandoval,giancarlo sandoval
6115,mc vityn,mc vityn
6117,black jeez,black jeez
6118,naïm,naïm
6119,almeida,almeida
6126,füskøx,füskøx
6127,sabd,sabd
6130,pitt,pitt
6139,francis bedard,francis bedard
6142,ann,ann
6145,mandarina,mandarina
6148,clariza,clariza
6157,buzz knizzle,buzz knizzle
6164,iris romen,iris romen
6167,quiet commotion,quiet commotion
6171,mother,mother
6173,retalho,retalho
6184,black neon,black neon
6191,brave debouz,brave debouz
6194,rebecca helena,rebecca helena
6195,julius notar,julius notar
6197,superparka,superparka
6202,bermudacal,bermudacal
6205,melrøse,melrøse
6207,dan howls,dan howls
6210,alex le du,alex le du
6212,la ragione del 18,la ragione del 18
6215,lilk_19,lilk_19
6218,la famadé,la famadé
6221,élage diouf,élage diouf
6225,nina,nina
6226,jōviky,jōviky
6232,aniecki,aniecki
6238,chris wray,chris wray
6239,simone bevacqua,simone bevacqua
6246,bliss,bliss
6254,loa frida,loa frida
6256,clara x sofia,clara x sofia
6260,pampa folks,pampa folks
6261,mariatti,mariatti
6265,chapell,chapell
6267,xicocas,xicocas
6272,snowpack,snowpack
6275,tennishu,tennishu
6280,krixxtal,krixxtal
6288,yves desrosiers,yves desrosiers
6292,victor sebastian,victor sebastian
6293,niko brim,niko brim
6299,e-boo,e-boo
6316,kayex,kayex
6317,kessy mac queen,kessy mac queen
6318,multis,multis
6320,yavi,yavi
6328,kid norkjen,kid norkjen
6331,erik strauss,erik strauss
6332,dessy,dessy
6342,franká jaid,franká jaid
6345,romina palmeri,romina palmeri
6353,marc victor maria denys,marc victor maria denys
6354,michelle o faith,michelle o faith
6357,lesiufr,lesiufr
6364,makeda rds,makeda rds
6366,jérôme couture,jérôme couture
6368,joyman,joyman
6370,vocem,vocem
6374,new sense,new sense
6378,maldimarte,maldimarte
6379,davinci,davinci
6381,yodji,yodji
6382,lao.b,lao.b
6390,mountain mansion,mountain mansion
6392,vsseaux master,vsseaux master
6393,encre amer,encre amer
6400,don sleek dap,don sleek dap
6409,pays p.,pays p.
6430,boswell,boswell
6446,dricko,dricko
6451,babi jaques e lasserre,babi jaques e lasserre
6460,m brees,m brees
6461,roberta campos,roberta campos
6480,ogx,ogx
6481,iova,iova
6483,tito,tito
6484,mandabrat,mandabrat
6486,apaz,apaz
6490,floss,floss
6493,shiro,shiro
6497,luca flodrops,luca flodrops
6498,myrella nascimento,myrella nascimento
6504,snail,snail
6519,ol-bewen,ol-bewen
6527,kmac,kmac
6529,dani lópez quartet,dani lópez quartet
6531,léø elso,léø elso
6532,pelly,pelly
6536,trent-jean,trent-jean
6538,pvpac,pvpac
6542,varlight,varlight
6545,lissa,lissa
6546,lfk,lfk
6550,cybèle le buis,cybèle le buis
6557,danny hill,danny hill
6562,the bundy bunch,the bundy bunch
6580,el tito,el tito
6581,risbo,risbo
6599,le merlu,le merlu
6605,plumsec,plumsec
6608,calico,calico
6610,iphis well,iphis well
6621,mått mūn,mått mūn
6625,masteria,masteria
6628,piper 57,piper 57
6638,kidzie,kidzie
6649,martis,martis
6654,pump,pump
6658,kodes,kodes
6659,geneviève racette,geneviève racette
6671,shelter colony,shelter colony
6676,anna green,anna green
6678,gelify,gelify
6683,malika chanel,malika chanel
6693,andrei lucas,andrei lucas
6694,soundsbylaitue,soundsbylaitue
6696,slow jane,slow jane
6702,miya,miya
6704,zilla dan,zilla dan
6707,ioio,ioio
6709,lnt,lnt
6710,liyon,liyon
6714,régis flécheau,régis flécheau
6719,kel,kel
6720,alessandro di carlo,alessandro di carlo
6745,timi tamminen,timi tamminen
6750,paupière,paupière
6751,l'elément clef,l'elément clef
6759,taylor abrahamse,taylor abrahamse
6760,roye,roye
6761,magenta #9,magenta #9
6763,isaac sandoval,isaac sandoval
6770,adam,adam
6774,palas,palas
6781,theobald ringer,theobald ringer
6791,new$hoes,new$hoes
6793,michael kurowski,michael kurowski
6799,creeptones,creeptones
6803,jess rosa,jess rosa
6805,wamblee,wamblee
6808,jovanel,jovanel
6810,world's &,world's &
6811,dull days,dull days
6813,mobay,mobay
6816,adonis,adonis
6822,cuentosparaa,cuentosparaa
6827,hadmos,hadmos
6828,tr-gang,tr-gang
6830,high beats,high beats
6833,methin,methin
6836,robert naik,robert naik
6837,lorenzo pucci,lorenzo pucci
6842,digital bastard,digital bastard
6843,enzo favata,enzo favata
6844,diary,diary
6845,octopus montage,octopus montage
6849,therealmfdot,therealmfdot
6863,r 283,r 283
6877,mazze,mazze
6882,espelhos de okê,espelhos de okê
6885,sam feldt,sam feldt
6891,bada-bada,bada-bada
6897,anc,anc
6901,alexina,alexina
6902,dizzy panda,dizzy panda
6905,sombre view,sombre view
6907,flyn lebowski,flyn lebowski
6908,modou,modou
6921,hematita,hematita
6922,kndns,kndns
6923,dimitri jones,dimitri jones
6927,rose madeleine,rose madeleine
6928,sauvan,sauvan
6937,yung poor alo,yung poor alo
6941,bodisaffa music,bodisaffa music
6944,yogurt maybe,yogurt maybe
6952,vanupié,vanupié
6954,strawberry seas,strawberry seas
6956,kidham,kidham
6967,daisiesfields,daisiesfields
6981,bad ramires,bad ramires
6983,orofino,orofino
6986,nosta,nosta
6988,baab,baab
6992,wildo,wildo
7009,jhonn prince,jhonn prince
7011,malik alias omar,malik alias omar
7018,feldub,feldub
7022,gintsugi,gintsugi
7028,ssg joker,ssg joker
7029,mystic firm,mystic firm
7035,shu28,shu28
7037,brian howell,brian howell
7053,lega,lega
7054,jonas farah,jonas farah
7055,the gum,the gum
7057,dj connery,dj connery
7058,paces,paces
7060,ren avel,ren avel
7069,peezee,peezee
7080,zarhzä,zarhzä
7082,victor pavy,victor pavy
7085,david sweetlow,david sweetlow
7087,joolsy,joolsy
7089,maya nadir,maya nadir
7095,spyglass,spyglass
7098,bellamy,bellamy
7101,arku beats,arku beats
7108,dapper danger,dapper danger
7114,letchi,letchi
7117,jack cone,jack cone
7124,kouss d,kouss d
7136,jad,jad
7143,schvédranne,schvédranne
7147,blvckz,blvckz
7149,dino james,dino james
7150,abel,abel
7164,madora,madora
7167,lou asril,lou asril
7177,zenaware,zenaware
7182,först til sidst,först til sidst
7183,ishimye,ishimye
7188,symphony future,symphony future
7189,will driving west,will driving west
7192,tony,tony
7193,la cafetera roja,la cafetera roja
7202,g lett,g lett
7205,sango ndedi ndolo,sango ndedi ndolo
7218,zariyah w,zariyah w
7219,sego len,sego len
7223,half blond cats,half blond cats
7224,sail by summer,sail by summer
7236,nickgcherrydot,nickgcherrydot
7238,playplay,playplay
7241,vicentxiii,vicentxiii
7244,kuby,kuby
7245,lei,lei
7247,nasmelo,nasmelo
7248,don eli,don eli
7252,scalawag,scalawag
7255,rich more,rich more
7257,antoine bodson,antoine bodson
7269,sa st,sa st
7275,ellemetue,ellemetue
7280,the cool quest,the cool quest
7286,scumbo,scumbo
7289,terry blade,terry blade
7290,tango point hôtel,tango point hôtel
7291,albeggio,albeggio
7293,nikkel,nikkel
7296,eghe nimose,eghe nimose
7303,skob,skob
7304,tico087,tico087
7305,simon backer,simon backer
7306,kidkat,kidkat
7308,edac,edac
7311,loris tils,loris tils
7316,stacy crowne,stacy crowne
7322,seymak,seymak
7323,nixfé,nixfé
7324,d.selvagi,d.selvagi
7325,yovi,yovi
7328,gorakin,gorakin
7330,valediction,valediction
7345,chekbo,chekbo
7346,gigadrive,gigadrive
7349,akijuicy,akijuicy
7352,indolore,indolore
7355,lokho,lokho
7358,watp,watp
7363,timwskxll,timwskxll
7364,t-bow,t-bow
7371,yassplace eiko,yassplace eiko
7376,pikku,pikku
7378,"maylin, the buffalo girl","maylin, the buffalo girl"
7383,fungi,fungi
7393,indi faulkner,indi faulkner
7396,david corleone,david corleone
7398,dimsa,dimsa
7404,aim:m,aim:m
7410,byron's brigades,byron's brigades
7413,valix,valix
7420,la sanyea dengue,la sanyea dengue
7421,alex bex,alex bex
7426,gen ghis,gen ghis
7427,mes'pri,mes'pri
7428,marcus gad,marcus gad
7430,denney,denney
7431,vanessa borduas,vanessa borduas
7433,heavy broken machines,heavy broken machines
7440,nimbo,nimbo
7442,zoe gabrielle,zoe gabrielle
7453,tony nephtali,tony nephtali
7457,crosty,crosty
7460,k-lifié,k-lifié
7470,muco,muco
7480,bonïpso,bonïpso
7481,sinikka monte,sinikka monte
7484,aliv,aliv
7489,ah-drianna,ah-drianna
7491,helmut fritz,helmut fritz
7492,vooo duo,vooo duo
7510,sabine t.,sabine t.
7511,futur épisode,futur épisode
7516,shanenn,shanenn
7531,nicky hollywood,nicky hollywood
7536,brandon bury,brandon bury
7539,tds,tds
7544,lasmo,lasmo
7547,as eli,as eli
7549,marcuzo,marcuzo
7554,bar ii,bar ii
7555,gumiho,gumiho
7558,sugartone noise co.,sugartone noise co.
7562,chiefbabi,chiefbabi
7573,maël isaac,maël isaac
7577,d.rago,d.rago
7580,le noiseur,le noiseur
7581,émile bilodeau,émile bilodeau
7582,merim,merim
7586,groove city,groove city
7589,romain ughetto,romain ughetto
7592,free$lave,free$lave
7594,pxerre,pxerre
7599,beomega,beomega
7603,nicolas laurent,nicolas laurent
7604,realistik music,realistik music
7606,johnny bolzan,johnny bolzan
7610,resin moon,resin moon
7611,kiddy boy,kiddy boy
7612,jack rayne,jack rayne
7616,trinisha browne,trinisha browne
7628,ks,ks
7630,salimo,salimo
7637,jeanette hubert,jeanette hubert
7640,nosis,nosis
7641,tiësto,tiësto
7644,br,br
7652,alexia hiret,alexia hiret
7655,calundé,calundé
7658,tiger lily,tiger lily
7660,yug werneck,yug werneck
7665,critchley & simmons,critchley & simmons
7667,nounours,nounours
7672,golan yosef,golan yosef
7679,roja$,roja$
7682,yourfavorite,yourfavorite
7694,different dna,different dna
7695,lukito,lukito
7697,lukas abdul,lukas abdul
7698,moonmine,moonmine
7699,n ir,n ir
7700,noé lira,noé lira
7701,haardd,haardd
7702,1000 beasts,1000 beasts
7710,oaks,oaks
7712,word to the action,word to the action
7722,igor barbosa,igor barbosa
7723,evans,evans
7730,venti3,venti3
7731,ottozero,ottozero
7736,volodia,volodia
7737,valente villanueva,valente villanueva
7746,la croix et la bannière,la croix et la banniere
7748,d.brxthers,d.brxthers
7749,gal musette,gal musette
7750,tonton davis,tonton davis
7762,k. exum,k. exum
7766,ko-ma,ko-ma
7769,olivier maje,olivier maje
7772,baby boy & the earthly delights,baby boy & the earthly delights
7794,marsil,marsil
7797,sueste,sueste
7801,sebastian block,sebastian block
7802,lierda,lierda
7803,zzen,zzen
7804,visceral,visceral
7806,brett castro,brett castro
7812,gauttier duparc,gauttier duparc
7827,forrest hill ,forrest hill 
7840,charles david,charles david
7848,velozo,velozo
7856,ae spectre,ae spectre
7864,andré paz,andré paz
7870,emoción,emoción
7871,kissing the flint,kissing the flint
7877,hippie hourrah,hippie hourrah
7881,lorensa,lorensa
7885,manon hansay,manon hansay
7887,rodzy,rodzy
7888,sir boyfriend,sir boyfriend
7904,philippe valter,philippe valter
7908,platônicca,platônicca
7916,yara,yara
7919,headless relatives,headless relatives
7922,lefthnd,lefthnd
7925,atsuko chiba,atsuko chiba
7928,izuku,izuku
7935,lucas bargen,lucas bargen
7936,xulo,xulo
7949,doppelfinger,doppelfinger
7953,eleven_,eleven_
7971,veiila,veiila
7974,mkash,mkash
7976,maks,maks
7993,anna toma,anna toma
8013,la konso',la konso'
8021,king jelz,king jelz
8033,bill callaway,bill callaway
8038,collatéral,collatéral
8045,otysee,otysee
8056,connivance,connivance
8063,nikora uta,nikora uta
8065,tdr,tdr
8072,sof,sof
8073,zandu max,zandu max
8083,john paul,john paul
8095,sr themvemnt,sr themvemnt
8097,apollo productions,apollo productions
8098,frum,frum
8106,james maslow,james maslow
8107,abhay jk,abhay jk
8118,walls and waves,walls and waves
8138,baptiste bal,baptiste bal
8139,iken,iken
8142,william thomson,william thomson
8143,don matia da rima,don matia da rima
8151,mark badinson,mark badinson
8156,kvng jo$ee,kvng jo$ee
8173,carrasco,carrasco
8177,million mob,million mob
8184,the velvicks,the velvicks
8186,meldom,meldom
8206,costa alves,costa alves
8222,flávio penido,flávio penido
8227,memkash,memkash
8236,dinz,dinz
8237,braedenv,braedenv
8247,chasing shadows,chasing shadows
8259,dj orcun,dj orcun
8268,paul christie,paul christie
8274,icondark,icondark
8281,jemon,jemon
8286,lønelo,lønelo
8299,jack jonas,jack jonas
8319,brantwood,brantwood
8322,expanse,expanse
8331,atonn,atonn
8339,nico de andrea,nico de andrea
8349,belfast,belfast
8357,donte kentrell,donte kentrell
8359,mc spice the legend,mc spice the legend
8362,jack's on fire,jack's on fire
8365,oxyoze,oxyoze
8370,v.r. prince,v.r. prince
8371,albi,albi
8376,camil kanouni,camil kanouni
8393,j6y,j6y
8394,helix jr,helix jr
8395,romy.k,romy.k
8412,herbal tea,herbal tea
8417,maudits,maudits
8418,minoe,minoe
8426,lady petrol,lady petrol
8439,ibracy,ibracy
8440,jordane420,jordane420
8447,mandalus,mandalus
8451,muonboy,muonboy
8453,tawny falls.,tawny falls.
8455,bdhe,bdhe
8458,sunset capone,sunset capone
8470,fav,fav
8471,cider tower,cider tower
8473,agness,agness
8481,gxdma,gxdma
8485,exmiranda,exmiranda
8495,stars like dust,stars like dust
8497,underdog,underdog
8501,the safety word,the safety word
8504,leloopar,leloopar
8511,dust in mind,dust in mind
8537,dandara alves,dandara alves
8546,laure chareyre,laure chareyre
8601,mucci,mucci
8616,giuseppe vorro,giuseppe vorro
8621,bobbie,bobbie
8664,eugéne larcin,eugéne larcin
8671,dibona,dibona
8675,ariana fig,ariana fig
8688,med,med
8701,not.fay,not.fay
8705,johan davis,johan davis
8708,pales,pales
8713,birchcliff,birchcliff
8717,jio,jio
8721,young tommy,young tommy
8723,onemac project,onemac project
8727,dj vianu,dj vianu
8731,il rimorso di eva,il rimorso di eva
8734,joon moon,joon moon
8744,françois x,françois x
8750,louise bessette,louise bessette
8754,vincent plus,vincent plus
8757,jkl,jkl
8759,dukkha,dukkha
8760,mark st. rose,mark st. rose
8766,cave connection,cave connection
8767,idilik,idilik
8771,bleu nuit,bleu nuit
8772,jf,jf
8782,real d,real d
8801,guyku,guyku
8802,big mazz,big mazz
8807,david zanellati,david zanellati
8809,25th street band,25th street band
8826,lise auvolat,lise auvolat
8830,cary crank,cary crank
8834,nsz,nsz
8869,eomaskoficial,eomaskoficial
8879,solone,solone
8885,boom-gap!,boom-gap!
8893,ognibene,ognibene
8899,zayreedd,zayreedd
8907,creature.,creature.
8909,the wealthy hobos,the wealthy hobos
8922,dj tuncay albayrak,dj tuncay albayrak
8927,jz djohar,jz djohar
8928,lil weep,lil weep
8933,ashton,ashton
8937,blasé,blasé
8951,axavex,axavex
8961,la débauche,la débauche
8967,malanno,malanno
8968,last party ever,last party ever
8974,blake sonnet,blake sonnet
8980,pc soares,pc soares
9003,les chèques en bois,les chèques en bois
9004,blood queen,blood queen
9016,starboy25k,starboy25k
9017,madelline,madelline
9018,bush league,bush league
9026,colin,colin
9030,barovski,barovski
9045,bigboifredo,bigboifredo
9058,dishaan,dishaan
9063,garnett,garnett
9066,tom rose,tom rose
9083,mikegtc,mikegtc
9092,sterkøl,sterkøl
9107,george whistler,george whistler
9145,syscarli,syscarli
9148,r-chy,r-chy
9160,virginie b,virginie b
9168,pyl,pyl
9190,killiam,killiam
9194,johan marini,johan marini
9199,clyde,clyde
9211,ebin augustin,ebin augustin
9221,lomboy,lomboy
9230,step,step
9232,slumb,slumb
9237,ads,ads
9248,by mistake,by mistake
9257,the juice is okay,the juice is okay
9258,drowz,drowz
9259,resh,resh
9260,moody mae,moody mae
9266,alexandre z,alexandre z
9267,a$tro boi,a$tro boi
9279,halle abadi,halle abadi
9296,dj jixy,dj jixy
9297,pharaoh uchiha,pharaoh uchiha
9307,choque dineral,choque dineral
9310,silent garden,silent garden
9311,lesthegenius,lesthegenius
9316,jordan gamble,jordan gamble
9322,jovi el neycom,jovi el neycom
9323,leomina,leomina
9327,david lover,david lover
9332,robbie hutton,robbie hutton
9338,goon w,goon w
9339,john parm,john parm
9346,vishisdead,vishisdead
9347,franko azcanio,franko azcanio
9349,de rien,de rien
9351,ylia callan,ylia callan
9353,warps up,warps up
9354,teenage bed,teenage bed
9362,yaman corporation,yaman corporation
9368,tales off,tales off
9372,lightfox,lightfox
9383,jon thorstensen,jon thorstensen
9387,b-dpe,b-dpe
9388,crabe,crabe
9469,giuseppe natoli,giuseppe natoli
9492,mitchell martin,mitchell martin
9493,kroy,kroy
9496,adamdarling,adamdarling
9499,furboy,furboy
9510,fntm,fntm
9511,theorem de gama,theorem de gama
9512,gr?g,gr?g
9520,kora,kora
9525,bomo,bomo
9526,blurblur,blurblur
9527,zana,zana
9581,mar star,mar star
9582,galoski,galoski
9591,youth sector,youth sector
9592,cls potter,cls potter
9598,mr bessel,mr bessel
9608,pizzi,pizzi
9615,laryde,laryde
9616,bjerglund,bjerglund
9636,svnf8,svnf8
9638,dj fábio acm,dj fábio acm
9640,songs of mercy and comfort in christ,songs of mercy and comfort in christ
9649,inure,inure
9652,christophe darras,christophe darras
9658,leo germany,leo germany
9677,trustnvr,trustnvr
9685,black picsou,black picsou
9688,log,log
9693,the odd collective,the odd collective
9697,nik abat,nik abat
9706,fair phantom,fair phantom
9727,malo,malo
9738,giancarlo-malecomune,giancarlo-malecomune
9752,split machine,split machine
9758,ranqz,ranqz
9762,feutrance,feutrance
9776,caroline savoie,caroline savoie
9780,ghost called misery,ghost called misery
9785,lb forty seven,lb forty seven
9788,straight skinny,straight skinny
9790,jaand,jaand
9796,taylor swift,taylor swift
9800,kstar,kstar
9801,thé vanille,thé vanille
9802,lgs,lgs
9810,glau barros,glau barros
9818,aghiad,aghiad
9823,dubamix,dubamix
9835,incio,incio
9851,zitro,zitro
9853,abrm,abrm
9855,daf lewis,daf lewis
9860,yako bach,yako bach
9864,naile77,naile77
9866,rb street,rb street
9885,ionpuu,ionpuu
9886,sandveiss,sandveiss
9887,fuudge,fuudge
9895,helios,helios
9905,adrian clarck,adrian clarck
9920,chavar dontae,chavar dontae
9933,yalla,yalla
9939,yen,yen
9944,o.z,o.z
9955,eugenyh,eugenyh
9957,yard sale,yard sale
9962,aurélie laffont,aurélie laffont
9965,marty de lutece,marty de lutece
9968,axberg,axberg
9973,migz,migz
9993,calesco,calesco
9995,lptech,lptech
9996,transam forty,transam forty
10004,fresh c,fresh c
10005,fragment celtic music,fragment celtic music
10012,yk,yk
10031,labul,labul
10038,sento,sento
10040,joan alasta,joan alasta
10041,mazix,mazix
10042,fabiofwhite,fabiofwhite
10048,rouquine,rouquine
10049,björn gottschall,björn gottschall
10053,lagydjo bkw,lagydjo bkw
10054,cesar ac,cesar ac
10055,rossalto,rossalto
10061,lukão duflow,lukao duflow
10064,f.o.x,f.o.x
10072,y note music,y note music
10092,cr,cr
10112,mandy ventrice,mandy ventrice
10134,dat boi ricci,dat boi ricci
10136,sam woolf,sam woolf
10148,fanfickk,fanfickk
10154,yuri akiles,yuri akiles
10157,thorben,thorben
10163,michael dunstan,michael dunstan
10169,icent,icent
10175,cakeman,cakeman
10176,curtis,curtis
10183,maicol forti,maicol forti
10184,yami,yami
10185,lavire,lavire
10191,bkk,bkk
10204,july bors,july bors
10205,waluvin,waluvin
10214,hemo,hemo
10222,jodie nicholson,jodie nicholson
10232,swordkilla,swordkilla
10250,voodoo child,voodoo child
10252,danco,danco
